text,label
""" Nog-nog , pandak , laki sa hirap Pero di tulad ng iba marami syang nagawa . Yan si Binay "" HAHAHAHAHAHAHA ste kayu mangompanya Binay ngyaa ????? ?",1
"Eto ang dakilang epal sa balat ng lupa , Mar Roxas po . ? ? [LINK]",1
""" if CDEC will win Binay will win . PogChamp "" best thing I've seen all day",0
Grabe kayo kung bastusin si VP Binay . Kung ayaw niyo sa kanya wag kayong mambastos . Mga walang pinag aralan .,1
RT [MENTION] : Don't like Binay at all . Peace!! ! [HASHTAG] [LINK],0
"OFW rights・・ advocate Toots Ople agrees to be a guest candidate of UNA , completing VP Binay・・s Senate slate . [HASHTAG]",0
"i feel sorry for madam miriam cuz ' i think she deserve more votes than binay , poe and roxas . ? ?",0
"Dahil sa ad ni Binay na pandak at nognog , wag po kayong malilito kung sakaling iboboto nyo sya . Baka mamaya isulat nyo eh KOKEY . Dapat tama .",0
natatae ako pag nakikita ko sa tv si mar roxas ? [HASHTAG] [HASHTAG] [MENTION],0
Mar Roxas ' ads are seriously stupid . ? ?,1
"No way ! Binay , you don't own us ! #notobinay ! [LINK]",1
[MENTION] bonoy gonzaga ! Father nila toni and alex . Buti pa si binay corrupt pero nagbabayad agad e . Kuripot nga lang haha,1
Isnt it funny how binay tries to bully himself through his ads ?,1
Ikaw lang ang pandak binay . Wag lang mandamay !,1
Ano naman ang nakain ni Satanas at kay Jojo Binay pa siya sumanib ?,1
"Sa bulsa ni Aquino , Roxas lalo na ni Binay . [HASHTAG] [LINK]",1
Pakibalita naman to [MENTION] . Di ba di naman kayo bias??? . Umay much na kami sa puro nega news about DU30 . Hakot POE,1
""" Kung may kulang pa , pupunan ko , kung may mali itatama ko "" -Mar Roxas Buti pa si Mar ??????? ?",0
"[MENTION] ogey , nognog pandak laki sa hirap pero hindi katulad ng iba maraming nagawa yan si Binay . Kaya kay binay ka nalang umasa??? ?",1
"Mar Roxas said he will be the "" flavor of the month "" on May 9 election , only problem is he never became [HASHTAG] and can only win by HOCUS PCOS",1
"I could not , for the life of me , take Mar Roxas seriously",1
[MENTION] [MENTION] Baka hindi nakayanan ang pagtatakip kay Binay..kaya nahimatay,0
Binay panira ng umaga.-_-,1
Duh ? Most SCs have their support for R4E . Kay Binay ba ang suporta ng masa ? Wala . Learn the difference . [HASHTAG] [LINK],0
Binay takes swipe at Poe [HASHTAG] [LINK] [LINK],0
TEAM BINAY talaga kami eh??? ? pero no problem kung si President Digong na ang panalo . MAY TIWALA PO KAMI SA INYO PRESIDENT? ? #change? ?,0
Para lang to nung Binay vid haha [LINK] via [MENTION],0
HAHHAHAHAHHAHAH anak man diy kong binay woy [LINK],1
Did the resignation of VP Binay from the Aquino Cabinet hurt the case of OFW Joselito Zapanta ? [LINK],0
"[HASHTAG] | VP Binay , iginiit na hindi nagkulang ang gobyerno sa pagtulong kay Zapanta",0
"So what do we have here ? Si danding #poejuangco . Si mark na anak , binay . Danding cojuangco's bets : Poe-Escudero . [LINK]",0
Binay : We need ' daang malapad at mabilis ' [LINK] [LINK],0
Kung iisipin kasi wala kay Roxas at Poe ang suporta ng INC kaya daming plano na naman para mapataob si Duterte .,1
"Sa mga Botante , tignan nyo yung mga balota nyo maigi . May kumakalat na magkadikit pangalan ni Duterte at Roxas . Baka mapunta kay Roxas boto .",1
Wait lang . Naiirita ako sa mga nagtag kay DJ nung mga maling nagawa ni Mar Roxas . Respect po . Utang na loob .,1
RT [MENTION] : Binay's ' dear friend ' got P1.3B contracts in 4 years [LINK] limlingan who's still missing - is he d・ｦ,0
Poe is on point . Duterte has a point . Binay is pointless . Mar is pointangina . [HASHTAG],1
""" Magsama-sama tayo , kapwa Pilipino . Ang ating sigaw , Mar Roxas na! "" VIDEO : [LINK] [HASHTAG] [LINK]",0
Miriam is the most qualified but Duterte is the most capable . Now I'm confused ?,0
LP's demolition job against Binay worked . Ikaw ba naman ang siraan (or gawing accountable) ng anim na taon ! They haven't seen Duterte coming,1
NAKAKABADTRIP YUNG AD MO BINAY PUTA -_-,1
Hindi daw magnanakaw si mar roxas pag sya ang nanalo. . Wag kami mar iba na lang hahahah [HASHTAG],1
Bakit si Grace Poe ang pinapaatras ? Bakit hindi na lang si Mar Roxas ? Siya naman nakaisip ? ?,1
ONLY BINAY?? ? TANGINANG YAN!! ! MAGANDA NA YUNG MMK EH TAPOS MAGCOCOMMERCIAL KA!! ! -__- [HASHTAG],1
[NATION] VP Binay says allegations would backfire to accusers [LINK] | via GMA News,0
"[HASHTAG] | VP Binay , ikinalugod ang resulta ng bagong SWS election survey . Umaaksyon si [MENTION] [HASHTAG] [HASHTAG]",0
Binay as Terror ng Masa [LINK],1
"Iboboto mo si Mar Roxas , mananatili sina Abad and friends . Pag si Binay walang Integrity .",1
PResidential disaster Mar Roxas is trending on Twitter . But not in the way he would like . [HASHTAG] [HASHTAG],1
"Srsly , anong meron sina Binay , Poe at Roxas na wala si Sen . Miriam ? ??? ? [HASHTAG]",0
Binay says the country doesnt need a president who hides like what happened in Mamasapano . [HASHTAG],0
[MENTION] Provided area security during the departure of V-PRES . J BINAY in the municipality . [LINK],0
"[HASHTAG] [HASHTAG] Binay criticized de Lima for the "" unwarranted statements "" for asserting to the public that the case is not . .",0
・・Batang Pasay・・ Binay gets sentimental on birthday - Read : [LINK] [HASHTAG],0
Grace [HASHTAG] speech starts with FPJ . Why am I not surprised ? [HASHTAG],0
"RT [MENTION] : Whoever said that Mar Roxas equates to good governance must be out of her mind , just look at how he handled Yolanda & it・ｦ",1
[MENTION] do you have anything to throw sa mga Binay ? Lintik ha ! Nakakapagod ka na !,0
VP Binay has a lot of chance to win as President despite issues against him . [HASHTAG],0
"Mar-Leni Dutere-Leni Poe-Leni Santiago-Leni Binay-Leni It's not impossible . But for BBM , i doubt the 1st one . [HASHTAG]",0
"RT [MENTION] : only binay touches my skin , who touches yours ?",1
Roxas iginiit na walang kinalaman ang LP sa pag-boo umano kay Binay sa Cebu [LINK],0
So Mar Roxas knows that there's drugs or illegal works whatsoever in Davao ?,0
Palace on Binay・・s belittling economic growth : Facts are facts [LINK] [MENTION] [MENTION] [LINK],0
"RT [MENTION] : ***Guest speaker si Binay Introduction : Good evening Ladies and gentlemen , our guest speaker is . Nognog Pandak Laki Sa Hi・ｦ",1
Lawyer to SC : Stop Binay from leading Boy Scouts [LINK] [LINK],0
Only binay.sino pa ba ? SI MIRIAM ! Leche ! Wala kang kwenta binay hahahahaha,1
"Roxas time ! I mean , Roxas Night Market . Not the shitty Mar Roxas. . ? ?",0
buying votes of the filipino people ? well binay . i pity you .,1
Pati si binay dinamay,0
yung bigla sumulpot yung campaign ad ni binay HAHAHA ! Only binay only binay ??? ? yeah tangena ! ? ? [HASHTAG],1
Dafak . Di ko kadawat nga mas taas pa ug votings si Binay ug Roxas kesa kang Miriam ! How come? ! Wtf . Wait . Whut? . [LINK],1
"Bombo Radyo Philippines - Palasyo kay Binay : Mindanao power shortage , hindi pinapabayaan [LINK]",0
Are we watching the same debate ? How can people think and say that Duterte or Binay are doing well ? [HASHTAG] [HASHTAG],0
"[HASHTAG] Lot's of Filipino clinging on false hope , but all that comes in the news are hoax . Just vote for Miriam Santiago for President",0
WATCH : Ai Ai Delas Alas dances with Jejomar Binay during his proclamation rally [HASHTAG] [LINK],0
Siya:Si Duterte iboboto mo ? Edi mamamatay-tao ka din ? Ako:Diba ikaw yung nag-cheat sa exam natin noon?Kaya pala si Mar Roxas iboboto mo .,0
Grabeng kwento to . Magsama kayo ni Binay kuya ! [HASHTAG],1
"#TamVote : If elections were to be held today , who would you vote for President ? Poe , Santiago , Roxas or Binay ?",0
"Nog nog , Pandak , Laki sa Hirap , Pangit , Kinakawawa , Pinagtutulungan yan si Binay . [HASHTAG]",1
Poe lumayo-layo ka naman kay Mar oy . Lamangan mo nang matindi-tindi . Para kayo nalang ni Duterte maglaban ? ?,0
"[NATION] Roxas , Binay , Seﾃｱeres commit to attend presidential debates [LINK] | via GMA News",0
binay na boboto namin ! oks siya regarding poverty issues [HASHTAG] [HASHTAG],0
Mar Roxas : Ito ang team ng Daang Matuwid na patuloy na magbibigay kaginhawaan sa ating buong bansa . [HASHTAG] [LINK],0
Beh ang tanga ni Binay .,1
We had bad experience from Mar Roxas . He took our merchandise and does not pay for it telling us idonation nyo nlng . [LINK],0
BINAY ON ASH WEDNESDAY . GRABE TO [HASHTAG] ????? ? [LINK],1
"What really happened between Alfred Romualdez , Mar Roxas and Yolanda ? [LINK]",0
Re-weighing the points of parity and differences. . Santiago Duterte agony is real .,0
"[HASHTAG] will have the good platforms of Miriam & Poe facsimile should he win , after all he is used to copy since Grade 1 .",0
"Both Binay and Marcos simply can't believe they've lost . It is almost tragicomic , soon descending into farce .",0
[MENTION] nakakainis nga eh . Kapag tumakbo si duterte mahahai ako sa kanila ni miriam ! ;(,1
"In other news , partial unofficial vote count is in . [HASHTAG] leads , followed by [HASHTAG] and then #MarRoxas . Brace yourselves , folks !",0
"I pity mar roxas he really wntd to be President he should have been , but gave up the only chance he had 6 yrs ago . tough luck .",0
Binay at Mar roxas matgal na kayong nasa mataas na posisyon edi sana may babago na bkt wala padin?? . DUTERTE ! tayo guys !,0
"Pulse Asia Jan ' 16 : Binay down in nearly all areas &classes , except NCR & ABC , (virtually no movement) . Double-digit decreases in VisMin , E",0
VP Binay : I・・m in good health to finish 90-day campaign [LINK] | via INQUIRER,0
"I really don't get it . They've VOTED Roxas and Binay over Sen . Miriam . ????? ? Well , Intelligence is a HABIT . Stupidity is a CHOICE . ??? ?",1
[MENTION] [MENTION] it's spur of the moment out of desperation . Tsk . Give way na lang sya kay Grace Poe .,1
Ang masusing pagpaplano ni Mar Roxas at mga kawani ng DILG ng grid design . [LINK] [LINK],0
Kala ko ba hindi mo kailangan mga boto ng OFW ? Eh bat nahingi ka ng tulong sa ibang kandidato ? Wag kami Mar Roxas . [HASHTAG],1
"[MENTION] Pero aminin mo , malaki contribution niya for BINAY's win over ROXAS as VP . He can extend Roxas voting base to C-D-E .",0
BigBro : Mar Roxas ? ? LilSis : Rodrigo Duterte ? ? This is one of those times na hindi kami pareho . Emerghed . ????? ?,0
Escudero itinanggi na pinagtaksilan si Poe matapos makipagpulong kay Binay [LINK] via [MENTION],0
Namimigay ng cake . Hahahahha aka binay hahahaha yawaaa,1
Think The Brighter Side of Life : Regine Velasquez Will Not Vote For Mar Roxas And Was Banned To . [LINK],1
"Binay says "" Ingat din kayo ha? "" to local leaders in Nueva Ecija before leaving . He refused interview w/media [HASHTAG] [LINK]",0
[MENTION] Was Mar leading Binay as VP in 2010 surveys ? Interesting to see if surveys translate to actual votes .,0
4 reasons why Mar Roxas will not win the 2016 Philippine presidential elections : [LINK],0
"Nakakatakot kayang isipin na kahit lahat tayo hindi iboto si Binay o si Mar , Kayang kaya nilang bilhin or imanipulate ung mga boto .",1
RT [MENTION] : kabwisit mga ads ni Binay,1
VLOG : Will Mar Roxas ' Daang Matuwid lead to victory ? [LINK] [HASHTAG] [LINK],0
Pati ba naman profile pic kelangan si Only Binay . Grabe na !,1
WATCH : Roxas spokesman Ibarra Gutierrez says initial canvassing results ' discouraging ' [HASHTAG] [LINK],0
"I mean , hindi ko iboboto sina Duterte at Roxas pero kung sinuman ang gusto ng nakakarami , wala tayong magagawa .",0
Binay:Nognog Pandak Laki sa hirap Me : Wala akong pake,1
"Binay hindi ko kailangan mag buhay seﾃｱorito't seﾃｱorita , wag nang libreng paaral at cake exoluxion ticket nalang please hahahahaha :----(((",0
POE : ? ? Permanenteng trabaho ? ? pagkain sa bawat lamesa ? ? kababaihan hindi dapat maliitin . [HASHTAG],0
My President is Mar Roxas . Share mo sa 10 tao within 10 mins magkakaroon ka ng Envelope . di ito joke .. . kapit bahay namin meron na ? ?,1
"[MENTION] masyado ka na binulag ng sistema . Lagi nlng poe , binay at mar topic mo . Di ata kilala si [MENTION] [HASHTAG]",0
Tangina neto ni mar roxas talaga,1
Leni Robredo is expectedly the overwhelming choice in Camarines Sur but Roxas & Poe are tight for President . [LINK],0
Bakit dahil kay binay Ang itim ng screen ng tv. . ??? ?,1
RT [MENTION] : The Ombudsman clearly exceeded its authority and acted in bad faith when it recommended charges against VP Binay - Atty . Q・ｦ,0
"C arwind prang c mar roxas lang, , kahit anong "" galing "" walang dating hahaha",0
"Bakit ba si Binay , lagi nya sinasabi nung mayor sya "" sa Makati..sa Makati "" . . bakit wala syang maipagmalaki bilang bise presidente ? Ano na",0
"[MENTION] He's a teacher , economist.Contrary to what Binay claimed during campaign visit in Batangas "" Teacher knows nothing about leadership .",0
"[MENTION] [MENTION] [MENTION] post ka sa page ni Binay . Sabihin mo "" tangina nitong representative nyo ayaw sumagot! """,1
[MENTION] [MENTION] [MENTION] He is the partner of Binay in corruption ?,1
"Hala . To think na kalayo ng San Ignacio from the concert grounds ng "" thanksgiving concert "" ni Grace Poe ??????? ?",0
RT [MENTION] : ONLY BINAY . PARANG JUST JULIA . GANERN ? ????? ? [HASHTAG],1
[MENTION] hahaha sabihin mo sisipain ko siya pag inaway ka niya ??? ? yang binay na yan. . YAN SI BINAY HAHAHA,1
""" [MENTION] : Toni : "" Ano ang katangian niyo kung kaya't dapat kayong maging Big Winner? "" Binay : "" Nognog , pandak , at laki sa hirap. "" LOL",0
"I am real dead serious about voting for the tricycle driver Llamas if one would pose Roxas , Binay , or even Pamatong as the other choices .",1
[HASHTAG] na naman si Mar Roxas? ! ? ?,0
[MENTION] [MENTION] [MENTION] [MENTION] omg pagnaka upo itong pamilyang Binay sa malacanang patay ang Pilipinas balik sick manof Asia,1
[MENTION] you're the last hope about this alleged cheating of Mar Roxas in Pcos machines :( We the normal people are hopeless about it .,0
Mar + Poe against Duterte ? Nako SAYANG POE . [HASHTAG] [HASHTAG] [HASHTAG],0
VP Binay has a big concern for the future of his nation . [HASHTAG],0
[MENTION] mg kalibo tayo para makakain ng Mcdo DI KC TAO c MAR ROXAS ayaw papasukin ang mcdo sa roxas kc knya jolibee [HASHTAG],0
Etong binay na to pprituhin ko na eh,0
pag si Binay nanalo masasagot na ako kahirapan [HASHTAG],0
Tas boboto daw nila Du30 lalabas sa resibo ata yun Roxas,0
Matindi toh si Binay hindi pa presidente tiwali na agad ewwwww. . [HASHTAG],1
Grabe di ko kinaya yung kay Binay ! [MENTION] [MENTION] [MENTION] ??????? ? [LINK],1
Mar Roxas visits vote-rich Pangasinan again . via [MENTION],0
Talo man tayu sa president ok lang basta manalo ka leni Laban Ipag laban mo si Roxas [HASHTAG],0
Poor Binay . Too desperate . Hekhek,1
nahiya na din si villar sa kahirapan ni binay,1
""" VP Jejomar Binay is still the man to beat sa eleksyon kahit na anong mangyari "" beat (verb) - to hit continuously to inflict pain or injury",1
RT [MENTION] : Today is VP Binay's b'day . HAPPY BIRTHDAY VP ! (And other stories) [LINK],0
Hahahahhahhaha i cant even . Kami ang mamamatay dahil sayo Binay leche ka [LINK],1
' NEGA ' BA TALAGA ? | Binay camp blames LP for ' attack ads ' [LINK] | via News 5,1
Binay has mixed sentiments on APEC 2015 [LINK] [HASHTAG] [HASHTAG] [HASHTAG],0
Binay . Wag kang suwapang .,1
"[MENTION] Matagal na siyag sunog , talo pang well-done na steak . ala-Binay na nga eh . Nognog , tanga , laki sa kabwesitan .",1
Di ko gets bakit kay Mar lahat ng blame for the faults of the current admin when Binay is vice president? ?,0
Binay nalang kesa MAR ROXAS ! Pwe !,1
"Wag bastos , binay supporters [HASHTAG]",1
THE STANDARD : UPDATE : Sen . Grace Poe urges SET to decide on the disqualification case vs . her despite lack of DNA test result .,0
Tuwang tuwa classmate ko nakamayan daw nya si VP binay . Dont me dad mo yun eh . ????? ? Jk ??? ?,1
Putang Binay family yan dapat dyan sa mga yan pinapatapon sa China . Hokage Duterte kayo na po bahala !,1
"UPDATE : (Partial/unofficial) Duterte maintains leads with 7,034,664 votes followed by Poe with 4,012,417 [HASHTAG]",0
"I therefore conclude that [MENTION] best asset is her huge hair , i mean behind her hair is a good sense of [HASHTAG]",0
Punyeta ka Mar Roxas kahit maging 2nd spot kapa di mo na mahahabol si Duterte woooh! !,1
RT [MENTION] : Naging binay yung kikiam at squidball na niluto ko ??????? ? [LINK],1
RT [MENTION] : Tsk . Mar Roxas ? ? Gagamitin pa si DJ ???? .,1
VP Binay : What created fear is the intensity of allegations,0
[HASHTAG] For [HASHTAG] to bring out the best and not the worst in us all . [LINK],0
SANA HINDI MANALO SI BINAY [HASHTAG],1
[MENTION] MAR IS FOCUSED TOO MUCH FOR HIMSELF ON HOW TO WIN INSTEAD OF HOW TO HELP . DON'T VOTE MAR ROXAS . HE'S GREEDY ! DU30 AKO,1
Palasyo pumalag sa paninisi ni Binay sa Zapanta case [LINK] | via Bombo Radyo,0
Asan si Binay ? Di ko makita [LINK],1
"Naiirita ako sa political ads ni Binay . Yung nognog , pandak . Nakakabwiset . ????? ?",1
walang iwanan kay VP Binay [HASHTAG],0
Daang Matuwid si Duterte o Mirriam Santiago lang makakabigay nyan . Oh come on .,1
[MENTION] Di pa pwede . Lumafang ng Chicken Joy nang wagas . Baka bangungutin pag super busog matulog . Mapanaginipan si Binay .,1
"[MENTION] ni hindi siya papasalamatan , kasi t the first place dapat more than P2k ang increase sa pension . Magbabackfire yan kay Mar Roxas",0
Si mar roxas puta gumagawa ng paraan para masira si du30! ! Vote buying gaming pa e .,1
"Vote buying daw si Roxas,tas pag si Binay daw yung shinashade , Roxas yung lumalabas [HASHTAG]",1
So much bad news in the morning today . I can live with Binay news though . [HASHTAG],0
SA INANG BAYAN [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [LINK],0
[MENTION] so binay is standing on the beach waiting for the sea to part . Until they put the cuffs on him,0
VP Binay : Tayo ang population natin ngayon ay more than 100 million pesos ! Puro kasi pera nasa isip eh . Tsk ! ? ? [LINK],1
"Overflowing amour propre , Mister Binay ! ? ? [LINK]",0
PAG IKAW ANG NANGUNA MAR ROXAS!MAGKAKAGULUHAN NA !??? ?,1
[MENTION] [MENTION] [MENTION] Dick Gordon . He's a guest candidate under Binay and under Poe's party .,0
Taas ni Mar Roxas ah . KULTONG DILAW NGA NAMAN,1
"Bakit pa sasayangin Ang naabot na asenso natin Sama-sama , halina't magkaisa Sa tuwid na daan hindi ka mag-iisa [HASHTAG]",0
"Honasan says "" pag nanalo si VP Binay , parang nanalo na rin ako. "" | via [MENTION]",0
"RT [MENTION] : Poe , Binay snub dialogue with presidentiables here in Cebu City . Only [MENTION] showed up [MENTION] [LINK]",0
[MENTION] [MENTION] Puro lng bintang ky VP Binay wla nmn proof . [HASHTAG],0
